year,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2006,16.811,32.684,50.204,67.261,78.01,81.978,83.601,83.939,84.796,86.311,87.34,87.489,86.153,83.201,78.65,72.676,66.025,58.984,52.059,45.378,39,32.981,27.507,22.568,17.936,13.617,9.872,6.774,4.374,2.671,1.6,1.062,0.681,0.371,0.06
2007,17.346,33.604,51.419,68.512,78.931,82.165,83.181,83.064,83.669,85.139,86.312,86.766,85.801,83.246,79.047,73.355,66.888,59.931,53.014,46.276,39.795,33.639,28.032,22.969,18.214,13.777,9.939,6.776,4.341,2.629,1.563,1.037,0.661,0.345,0.047
2008,17.768,34.379,52.529,69.853,80.239,83.143,83.677,82.994,83.112,84.225,85.229,85.702,84.878,82.557,78.615,73.176,66.907,60.074,53.189,46.404,39.876,33.691,28.065,22.996,18.255,13.847,10.019,6.843,4.388,2.65,1.562,1.017,0.626,0.303,0.029
2009,17.729,34.369,52.552,69.939,80.376,83.325,83.77,82.88,82.73,83.545,84.285,84.553,83.627,81.308,77.437,72.121,65.997,59.321,52.596,45.964,39.551,33.441,27.862,22.815,18.069,13.638,9.806,6.649,4.225,2.526,1.476,0.965,0.597,0.286,0.024
2010,17.315,33.826,51.952,69.531,80.391,84.034,84.765,83.788,83.338,83.721,84.103,84.147,83.212,81.09,77.519,72.557,66.721,60.247,53.645,47.06,40.614,34.397,28.679,23.474,18.564,13.971,10.006,6.752,4.266,2.54,1.476,0.961,0.593,0.285,0.024
2011,18.295,35.405,53.954,71.591,82.036,84.742,84.707,83.204,82.589,83.175,84.031,84.748,84.436,82.823,79.596,74.794,68.903,62.161,55.141,48.034,41.121,34.527,28.534,23.156,18.186,13.628,9.716,6.519,4.101,2.451,1.449,0.974,0.622,0.306,0.029
2012,18.136,35.177,53.615,71.114,81.427,84.031,83.919,82.342,81.613,82.051,82.786,83.437,83.191,81.774,78.8,74.279,68.653,62.161,55.412,48.578,41.8,35.191,29.11,23.587,18.399,13.578,9.488,6.219,3.805,2.216,1.293,0.9,0.6,0.307,0.031
2013,17.482,33.771,51.418,68.091,77.77,79.877,79.523,77.939,77.379,78.153,79.41,80.75,81.247,80.586,78.295,74.349,69.108,62.804,56.106,49.209,42.309,35.544,29.324,23.693,18.437,13.584,9.471,6.186,3.771,2.195,1.277,0.88,0.579,0.288,0.024
2014,16.495,31.825,48.514,64.36,73.633,75.739,75.513,74.152,73.856,74.937,76.615,78.492,79.591,79.566,77.873,74.449,69.556,63.42,56.766,49.811,42.796,35.879,29.52,23.778,18.454,13.572,9.442,6.145,3.735,2.176,1.265,0.864,0.564,0.28,0.024
2015,15.811,30.374,46.239,61.268,69.979,71.763,71.415,70.102,69.954,71.278,73.338,75.731,77.415,78.014,76.913,74.017,69.506,63.598,57.06,50.128,43.075,36.077,29.64,23.833,18.469,13.57,9.427,6.121,3.712,2.164,1.258,0.853,0.551,0.269,0.021
2016,14.438,28.044,42.981,57.332,65.921,68.216,68.395,67.556,67.653,68.99,70.981,73.299,75.094,76.01,75.34,72.951,68.949,63.542,57.537,51.131,44.39,37.469,30.981,25.019,19.379,14.117,9.68,6.18,3.654,2.054,1.133,0.739,0.458,0.202,0
2017,13.286,26.089,40.207,53.925,62.372,65.125,65.851,65.571,66.012,67.446,69.389,71.582,73.362,74.411,73.978,71.912,68.291,63.32,57.821,51.947,45.562,38.792,32.33,26.283,20.431,14.859,10.153,6.452,3.779,2.082,1.103,0.686,0.401,0.065,0.044
2018,11.657,23.188,36.153,48.993,57.272,60.558,62.155,62.884,64.082,65.947,68.044,70.186,71.965,73.114,72.861,71.051,67.767,63.226,58.301,53.086,47.126,40.501,34.026,27.826,21.652,15.629,10.557,6.614,3.79,2.016,1.01,0.602,0.338,0.049,0.033
2019,10.81,21.636,33.815,45.836,53.602,56.72,58.591,59.915,61.675,63.983,66.37,68.668,70.598,71.919,71.857,70.265,67.257,63.065,58.592,53.886,48.271,41.797,35.355,29.085,22.708,16.376,11.037,6.898,3.933,2.067,1.008,0.581,0.312,0.039,0.026
2020,10.683,21.405,33.461,45.375,53.105,56.285,58.221,59.607,61.404,63.717,66.076,68.315,70.161,71.387,71.243,69.591,66.558,62.374,57.921,53.249,47.697,41.311,34.963,28.786,22.507,16.273,11.006,6.911,3.964,2.096,1.027,0.586,0.309,0.037,0.025
2021,10.587,21.229,33.157,44.901,52.472,55.533,57.427,58.84,60.671,63.012,65.383,67.621,69.474,70.718,70.606,69,66.036,61.946,57.609,53.066,47.616,41.301,35,28.848,22.566,16.307,11.018,6.91,3.956,2.084,1.015,0.577,0.302,0.035,0.023
